perf,rt,cond,block,sbj
0,450.0095,1,7,7
1,530.0071,3,7,7
0,439.9603,1,7,7
1,439.985,2,7,7
1,459.9839,3,7,7
1,429.9848,1,7,7
1,409.9798,3,7,7
1,509.983,2,7,7
1,429.984,1,7,7
1,369.9875,1,7,7
1,479.9847,3,7,7
1,519.9828,3,7,7
1,379.9874,1,7,7
1,399.986,1,7,7
1,339.9876,1,7,7
1,399.986,1,7,7
1,419.9849,3,7,7
1,399.9852,3,7,7
1,409.9853,1,7,7
1,419.9855,1,7,7
1,469.9832,2,7,7
1,429.9848,2,7,7
1,449.9823,3,7,7
1,469.9854,1,7,7
1,429.9848,3,7,7
1,389.9856,2,7,7
1,339.9882,3,7,7
1,359.9868,1,7,7
1,399.9841,1,7,7
0,529.9833,3,7,7
1,469.9826,1,7,7
1,459.983,1,7,7
1,379.9857,1,7,7
1,399.9849,1,7,7
1,329.988,3,7,7
1,319.9893,1,7,7
1,389.9873,1,7,7
0,329.99,3,7,7
1,499.982,2,7,7
1,419.9863,3,7,7
1,439.9852,1,7,7
1,409.9842,1,7,7
1,379.9854,1,7,7
1,349.9399,3,7,7
1,379.9857,3,7,7
0,449.9837,1,7,7
1,409.9851,1,7,7
1,419.9855,1,7,7
1,399.9869,3,7,7
1,359.9863,1,7,7
0,530.0007,1,7,7
1,449.9843,2,7,7
0,509.9813,3,7,7
1,479.9576,2,8,7
1,400.0112,1,8,7
1,369.9861,3,8,7
0,510.0328,1,8,7
1,529.9816,1,8,7
1,459.959,3,8,7
1,399.9863,3,8,7
1,379.9866,1,8,7
1,369.9867,1,8,7
1,469.9843,1,8,7
1,410.0108,3,8,7
0,380.0109,2,8,7
0,489.9829,3,8,7
1,529.9819,1,8,7
1,509.9824,1,8,7
1,559.9807,1,8,7
1,419.9855,1,8,7
1,429.9837,3,8,7
1,419.9863,3,8,7
0,399.9871,1,8,7
1,429.9859,1,8,7
1,369.987,3,8,7
1,339.9868,1,8,7
1,389.9867,1,8,7
1,369.9853,3,8,7
1,439.9852,1,8,7
1,359.9877,1,8,7
1,349.9872,1,8,7
1,359.9857,1,8,7
1,449.9848,3,8,7
0,449.9848,2,8,7
1,449.8619,3,8,7
1,449.9832,1,8,7
1,409.9865,1,8,7
1,389.9864,1,8,7
1,389.987,3,8,7
1,469.9852,2,8,7
1,479.982,3,8,7
0,499.9817,2,8,7
0,509.9821,3,8,7
1,489.9821,1,8,7
1,389.985,1,8,7
1,399.9841,1,8,7
0,549.9827,1,8,7
1,469.9832,3,8,7
1,449.9837,1,8,7
1,439.983,1,8,7
1,339.9865,3,8,7
1,469.9838,2,8,7
0,469.9824,1,8,7
1,509.983,3,8,7
0,469.9835,1,8,7
0,469.9846,1,8,7
1,509.9827,3,8,7
1,459.985,2,8,7
1,369.9859,1,8,7
0,479.9817,3,8,7
1,439.9839,1,8,7
1,429.9862,2,8,7
0,379.9894,3,8,7
1,629.9781,1,1,8
1,439.9836,3,1,8
1,899.9439,1,1,8
1,450.0098,1,1,8
1,349.9867,3,1,8
1,389.9618,2,1,8
1,589.9795,1,1,8
1,469.9821,3,1,8
1,499.9585,1,1,8
1,409.9862,1,1,8
1,380.0126,1,1,8
1,349.9878,3,1,8
1,639.9783,1,1,8
1,489.9827,1,1,8
1,519.9826,3,1,8
0,369.9875,1,1,8
0,369.9878,2,1,8
0,719.9747,3,1,8
1,529.9805,1,1,8
1,429.9865,1,1,8
1,849.9709,3,1,8
1,929.9665,3,1,8
1,879.9677,1,1,8
1,479.9828,1,1,8
1,399.9869,1,1,8
1,669.9745,3,1,8
1,759.974,2,1,8
1,680.0962,1,1,8
1,449.9801,1,1,8
0,329.988,3,1,8
1,719.975,3,1,8
0,599.9799,2,1,8
1,409.9851,2,1,8
0,379.9882,3,1,8
1,409.9842,1,1,8
1,349.9864,1,1,8
1,479.9836,1,1,8
1,369.9864,1,1,8
1,399.9844,3,1,8
1,419.9852,1,1,8
0,329.9872,3,1,8
1,389.9859,1,1,8
1,639.976,3,1,8
1,789.9725,1,1,8
1,509.9827,1,1,8
1,489.9807,1,1,8
0,369.987,3,1,8
1,519.9828,2,1,8
1,499.9825,1,1,8
0,429.984,3,1,8
0,549.9794,1,1,8
0,NaN,1,1,8
1,459.983,3,1,8
1,589.9775,2,1,8
1,619.9771,1,1,8
1,539.9818,1,1,8
0,599.9799,3,1,8
1,519.9803,1,1,8
1,569.978,2,1,8
1,379.9854,3,1,8
1,549.9797,1,2,8
1,529.9802,1,2,8
1,409.9837,3,2,8
1,319.9884,1,2,8
1,339.9865,1,2,8
1,369.9864,3,2,8
1,399.9852,3,2,8
1,459.9584,1,2,8
1,369.987,1,2,8
1,369.9872,2,2,8
1,609.9784,2,2,8
1,359.9877,3,2,8
1,439.9841,1,2,8
1,369.9881,3,2,8
0,729.9735,1,2,8
1,799.9704,1,2,8
0,649.9753,3,2,8
1,719.9739,1,2,8
1,379.9871,1,2,8
1,399.9855,1,2,8
1,509.9835,3,2,8
1,369.8906,1,2,8
1,619.9785,1,2,8
1,649.9748,3,2,8
1,409.9828,1,2,8
1,559.9812,3,2,8
0,769.9747,1,2,8
1,389.9862,2,2,8
1,449.9843,1,2,8
1,439.9825,3,2,8
1,529.9799,3,2,8
1,399.9871,1,2,8
1,379.9854,1,2,8
1,449.984,3,2,8
1,599.9777,1,2,8
0,459.9844,2,2,8
1,389.9864,1,2,8
1,419.9849,3,2,8
1,479.9833,2,2,8
1,619.9785,1,2,8
1,369.985,1,2,8
0,399.9841,3,2,8
1,629.9764,2,2,8
1,459.9833,3,2,8
1,539.982,1,2,8
0,539.979,3,2,8
1,769.9719,1,2,8
1,469.984,1,2,8
1,669.9762,1,2,8
1,439.9841,3,2,8
1,369.9847,2,2,8
1,409.9853,1,2,8
1,539.9792,1,2,8
0,369.9875,3,2,8
0,589.98,1,2,8
1,479.9839,3,2,8
1,439.9825,2,2,8
1,499.9828,1,2,8
1,549.98,1,2,8
1,419.9863,3,2,8
1,499.9823,2,3,8
0,520.0061,3,3,8
1,349.9878,1,3,8
1,549.9802,1,3,8
0,340.0137,1,3,8
1,449.9599,3,3,8
1,459.983,1,3,8
1,400.0121,1,3,8
1,419.9849,3,3,8
1,350.013,1,3,8
0,749.9735,3,3,8
1,329.9883,1,3,8
1,449.9829,3,3,8
1,469.9835,1,3,8
1,379.9874,1,3,8
1,689.974,3,3,8
1,479.9839,1,3,8
1,659.9763,1,3,8
1,389.9839,3,3,8
0,359.9865,2,3,8
0,839.9704,1,3,8
0,459.9847,1,3,8
1,429.9803,3,3,8
1,679.9744,1,3,8
1,689.9751,1,3,8
0,409.9853,1,3,8
1,429.9834,3,3,8
1,579.9827,2,3,8
1,539.9801,1,3,8
1,409.9865,3,3,8
1,379.9846,1,3,8
1,329.988,1,3,8
1,349.9883,3,3,8
0,619.9768,2,3,8
1,419.9869,3,3,8
1,409.984,1,3,8
1,369.987,3,3,8
0,379.9863,1,3,8
1,419.9866,2,3,8
1,369.9856,3,3,8
1,329.988,1,3,8
1,349.9875,1,3,8
0,319.989,1,3,8
1,499.9828,3,3,8
1,319.989,1,3,8
1,379.9857,2,3,8
1,359.9863,3,3,8
1,349.9886,1,3,8
0,389.9848,2,3,8
1,319.9876,1,3,8
1,349.9869,3,3,8
1,349.9878,1,3,8
1,349.9875,1,3,8
1,749.9721,3,3,8
1,469.9826,1,3,8
1,339.989,1,3,8
1,509.9796,3,3,8
0,339.9887,2,3,8
0,379.9849,1,3,8
0,339.9873,3,3,8
1,439.9855,1,4,8
1,420.009,1,4,8
0,339.9887,3,4,8
1,539.9812,1,4,8
1,369.9881,1,4,8
0,309.9886,3,4,8
0,339.9893,1,4,8
1,340.0137,1,4,8
1,399.9866,3,4,8
1,370.0122,3,4,8
1,419.9861,1,4,8
1,609.9775,2,4,8
0,339.9862,1,4,8
1,569.9797,1,4,8
1,519.9817,3,4,8
1,419.9855,1,4,8
1,349.9883,3,4,8
1,399.9869,1,4,8
1,309.9897,1,4,8
1,519.9826,1,4,8
0,349.9875,3,4,8
1,339.9857,1,4,8
1,419.9855,3,4,8
0,709.974,1,4,8
1,559.9784,2,4,8
1,849.9689,2,4,8
1,449.9829,3,4,8
1,399.9863,1,4,8
1,349.9869,1,4,8
1,479.9817,3,4,8
1,439.9836,3,4,8
1,519.9812,1,4,8
1,429.9848,2,4,8
1,399.986,1,4,8
1,469.9857,2,4,8
1,329.9897,3,4,8
1,429.9859,1,4,8
1,389.9878,1,4,8
1,309.9914,3,4,8
1,409.984,3,4,8
1,379.9863,1,4,8
1,329.9883,1,4,8
0,329.9886,2,4,8
0,319.9887,1,4,8
1,459.9828,3,4,8
0,509.9819,1,4,8
1,479.9831,3,4,8
1,519.9815,2,4,8
0,439.9847,1,4,8
0,549.9811,3,4,8
1,449.9823,1,4,8
1,339.9882,1,4,8
0,389.985,2,4,8
0,399.9866,3,4,8
0,449.9829,1,4,8
1,749.9749,1,4,8
1,499.9825,3,4,8
0,509.9824,1,4,8
1,469.9852,3,4,8
1,999.9637,1,4,8
1,439.9595,1,5,8
1,479.9825,3,5,8
1,459.9833,1,5,8
1,349.9878,1,5,8
1,519.9809,3,5,8
1,379.9882,2,5,8
1,680.0016,3,5,8
1,370.0881,1,5,8
1,420.0096,1,5,8
1,469.9821,3,5,8
0,379.9871,1,5,8
0,689.9757,1,5,8
1,499.9823,2,5,8
0,399.9869,1,5,8
1,809.9725,3,5,8
1,539.9798,1,5,8
1,739.9739,3,5,8
0,699.9736,1,5,8
0,679.9766,1,5,8
1,379.9863,3,5,8
1,599.9796,1,5,8
1,449.9851,1,5,8
0,439.985,3,5,8
0,489.981,1,5,8
0,499.9828,1,5,8
1,529.981,3,5,8
1,409.9867,1,5,8
0,589.9786,3,5,8
1,439.9844,2,5,8
1,329.9875,2,5,8
0,339.9893,1,5,8
0,389.9873,3,5,8
1,329.9883,2,5,8
0,369.9867,1,5,8
1,389.9848,3,5,8
1,389.9859,1,5,8
1,359.9888,1,5,8
1,379.9852,1,5,8
1,419.9852,3,5,8
1,429.9857,1,5,8
1,359.986,3,5,8
1,559.9782,1,5,8
1,379.9866,3,5,8
1,319.9896,2,5,8
0,399.9852,1,5,8
1,339.9893,2,5,8
1,399.9838,3,5,8
1,429.9848,1,5,8
1,479.9831,1,5,8
1,559.9773,1,5,8
0,599.9785,3,5,8
1,389.9873,2,5,8
1,489.9827,1,5,8
1,399.9852,3,5,8
1,389.9862,1,5,8
1,459.9839,3,5,8
1,459.9836,1,5,8
0,399.9869,1,5,8
1,379.9871,3,5,8
0,769.9722,1,5,8
1,419.9849,3,6,8
1,460.0085,1,6,8
1,429.9851,1,6,8
1,629.9277,1,6,8
1,439.985,3,6,8
1,359.9885,1,6,8
1,399.986,1,6,8
1,399.9866,1,6,8
1,449.9848,3,6,8
1,479.9833,1,6,8
1,399.9874,1,6,8
1,519.9812,3,6,8
1,489.9835,1,6,8
1,409.9845,1,6,8
0,739.9739,3,6,8
1,729.9741,3,6,8
1,509.9816,1,6,8
1,429.9857,1,6,8
1,449.9857,1,6,8
0,NaN,3,6,8
1,669.9768,2,6,8
1,409.9853,1,6,8
1,399.9863,3,6,8
0,409.9856,2,6,8
1,679.9755,3,6,8
1,539.9795,1,6,8
1,359.9893,1,6,8
1,319.9887,3,6,8
1,389.9895,1,6,8
1,409.9862,2,6,8
1,439.9855,1,6,8
1,399.986,3,6,8
1,659.9763,2,6,8
1,579.9796,3,6,8
0,399.9849,2,6,8
1,379.9857,2,6,8
1,619.978,3,6,8
1,359.9877,1,6,8
1,399.9869,2,6,8
1,439.9822,3,6,8
0,589.9792,1,6,8
0,429.9848,1,6,8
1,489.9832,1,6,8
0,409.9879,2,6,8
1,419.9844,3,6,8
1,349.9872,1,6,8
1,339.9873,3,6,8
1,369.9859,1,6,8
1,339.9873,3,6,8
1,459.9858,1,6,8
1,469.9846,1,6,8
1,349.9883,1,6,8
1,629.9795,1,6,8
1,689.9754,3,6,8
1,369.987,3,6,8
1,399.9863,1,6,8
1,389.9842,1,6,8
1,339.989,1,6,8
1,419.9852,3,6,8
0,419.9849,1,6,8
1,689.9754,1,7,8
1,309.9636,3,7,8
1,379.9874,1,7,8
1,469.984,1,7,8
0,359.9879,3,7,8
1,409.9865,2,7,8
0,439.9839,1,7,8
1,419.9609,3,7,8
1,409.9862,1,7,8
1,469.9843,1,7,8
1,459.9856,3,7,8
1,389.9618,1,7,8
0,619.9794,3,7,8
1,449.9896,1,7,8
1,419.9866,2,7,8
1,349.9878,1,7,8
1,369.9864,3,7,8
1,329.9858,1,7,8
0,389.9873,3,7,8
1,429.9843,1,7,8
1,439.9844,1,7,8
1,419.9847,2,7,8
1,379.9868,1,7,8
1,449.9843,3,7,8
1,409.9848,1,7,8
1,479.9847,3,7,8
1,370.0066,1,7,8
1,339.9879,1,7,8
1,469.9818,1,7,8
1,399.9169,3,7,8
0,359.9882,1,7,8
1,389.9845,1,7,8
0,359.9868,3,7,8
1,419.9852,1,7,8
1,339.9871,1,7,8
0,349.9869,3,7,8
0,369.9864,2,7,8
1,499.98,2,7,8
1,369.9872,3,7,8
1,369.9878,2,7,8
1,409.9842,3,7,8
1,329.9883,1,7,8
1,369.987,3,7,8
1,429.9829,1,7,8
1,379.9854,1,7,8
1,539.9792,1,7,8
1,379.9849,3,7,8
1,349.9878,2,7,8
1,409.9853,1,7,8
1,609.9795,1,7,8
1,419.9841,3,7,8
1,339.9871,1,7,8
1,419.9838,3,7,8
1,359.9849,1,7,8
1,409.9862,3,7,8
1,389.9848,2,7,8
1,639.9791,1,7,8
1,469.9843,3,7,8
1,629.9773,1,7,8
1,559.9807,1,7,8
0,709.9757,3,8,8
1,449.9834,1,8,8
1,729.9735,1,8,8
0,429.984,3,8,8
0,329.9886,1,8,8
1,559.9812,1,8,8
1,399.9849,3,8,8
1,419.9852,2,8,8
1,439.9836,1,8,8
1,429.9834,2,8,8
1,500.0075,3,8,8
1,499.9814,1,8,8
1,479.9839,1,8,8
1,759.9728,3,8,8
1,449.9837,1,8,8
1,459.9844,2,8,8
0,429.9831,1,8,8
1,399.9852,3,8,8
0,519.9828,1,8,8
1,569.9786,3,8,8
1,519.9803,1,8,8
1,459.9822,1,8,8
1,429.9851,1,8,8
1,569.9803,3,8,8
0,349.9875,3,8,8
0,409.9834,1,8,8
1,439.9844,1,8,8
1,379.9857,3,8,8
1,399.9871,2,8,8
1,449.9846,1,8,8
1,499.98,3,8,8
0,369.9864,1,8,8
1,469.9824,1,8,8
0,389.9878,1,8,8
1,369.9886,2,8,8
0,369.9875,3,8,8
0,729.9749,1,8,8
1,509.9821,1,8,8
1,719.9736,3,8,8
1,479.9825,1,8,8
1,559.9801,2,8,8
1,409.9859,3,8,8
1,529.9824,1,8,8
1,379.9843,1,8,8
1,629.9789,3,8,8
1,499.9811,2,8,8
1,679.975,1,8,8
1,379.9874,3,8,8
1,449.9834,1,8,8
1,579.9804,3,8,8
0,489.9832,1,8,8
1,749.9735,1,8,8
1,569.98,3,8,8
1,509.9816,1,8,8
1,859.9685,1,8,8
1,659.9747,3,8,8
1,439.983,2,8,8
1,499.9797,1,8,8
1,419.9861,1,8,8
0,439.9855,3,8,8
0,389.9873,2,1,9
0,419.9603,1,1,9
1,489.9818,3,1,9
1,399.9611,1,1,9
1,439.9839,3,1,9
0,359.9863,1,1,9
1,429.9843,1,1,9
0,399.8639,3,1,9
0,369.9867,1,1,9
0,320.0142,1,1,9
0,399.9852,3,1,9
1,459.9842,1,1,9
1,409.9845,1,1,9
1,329.9864,1,1,9
0,399.9844,3,1,9
0,329.9886,1,1,9
1,670.0818,3,1,9
1,519.9809,1,1,9
0,379.9857,3,1,9
0,429.9843,1,1,9
1,499.9814,1,1,9
0,539.9798,2,1,9
1,899.968,3,1,9
1,489.9815,1,1,9
0,399.9852,3,1,9
0,459.9839,1,1,9
1,459.9836,1,1,9
1,529.9229,3,1,9
1,419.9847,1,1,9
0,449.9837,2,1,9
0,409.9856,3,1,9
1,499.9906,1,1,9
1,729.9796,1,1,9
0,369.9856,3,1,9
0,589.9797,1,1,9
0,419.9852,1,1,9
0,489.9818,1,1,9
0,389.987,3,1,9
1,459.9842,1,1,9
1,399.9866,1,1,9
1,389.9873,3,1,9
1,559.9804,1,1,9
0,419.9847,2,1,9
1,469.9359,3,1,9
1,419.9858,1,1,9
0,939.9675,2,1,9
0,429.9837,2,1,9
0,469.9829,3,1,9
0,379.986,3,1,9
1,369.9867,1,1,9
1,399.9858,1,1,9
0,359.9885,1,1,9
1,499.9828,1,1,9
1,509.9791,3,1,9
0,609.9781,1,1,9
0,649.9767,3,1,9
1,589.9783,2,1,9
0,369.9878,3,1,9
1,529.9813,1,1,9
0,339.9887,2,1,9
1,429.9834,2,2,9
1,419.9847,1,2,9
1,479.9833,3,2,9
1,429.9843,1,2,9
1,369.987,1,2,9
1,329.864,3,2,9
1,310.0149,1,2,9
1,519.956,3,2,9
1,309.9891,1,2,9
1,329.9875,1,2,9
1,319.9884,1,2,9
1,449.9851,3,2,9
1,309.9883,1,2,9
1,309.9897,3,2,9
1,399.9858,1,2,9
1,369.9864,1,2,9
1,559.9807,3,2,9
0,419.9863,1,2,9
1,429.9848,1,2,9
1,399.9846,1,2,9
1,349.9886,3,2,9
1,369.9878,1,2,9
0,329.9861,3,2,9
1,479.9822,2,2,9
1,449.9843,1,2,9
1,409.9842,2,2,9
1,489.9818,3,2,9
1,459.9842,3,2,9
0,339.9879,1,2,9
1,339.9893,1,2,9
1,409.9859,3,2,9
1,409.9851,1,2,9
1,359.9851,1,2,9
1,319.989,3,2,9
1,329.9897,2,2,9
0,389.985,1,2,9
1,419.9858,1,2,9
1,339.9262,3,2,9
0,359.9846,1,2,9
1,479.9859,1,2,9
1,419.9628,2,2,9
1,339.9666,3,2,9
1,359.9874,2,2,9
1,379.8809,1,2,9
1,429.9845,3,2,9
1,439.9827,3,2,9
1,339.9879,1,2,9
1,369.9861,1,2,9
0,309.9894,1,2,9
1,399.986,1,2,9
1,449.9826,3,2,9
1,489.9835,1,2,9
1,419.9847,1,2,9
1,409.9853,3,2,9
1,369.9864,2,2,9
1,399.9869,3,2,9
1,379.9868,1,2,9
1,349.9889,2,2,9
1,399.9855,3,2,9
1,419.9861,1,2,9
1,390.0122,1,3,9
1,349.9867,1,3,9
1,480.0086,3,3,9
1,429.9845,3,3,9
1,509.9567,1,3,9
1,319.963,1,3,9
1,329.9872,1,3,9
1,389.9862,1,3,9
1,380.0115,3,3,9
1,369.9878,1,3,9
1,279.9915,3,3,9
1,410.0117,1,3,9
1,409.9862,1,3,9
1,409.9873,3,3,9
1,419.9833,1,3,9
1,399.986,3,3,9
1,389.9848,2,3,9
1,479.9822,1,3,9
1,469.9832,1,3,9
1,399.9838,3,3,9
1,369.9864,2,3,9
1,439.985,3,3,9
1,439.9864,2,3,9
1,419.9844,1,3,9
1,329.9877,3,3,9
1,309.9869,1,3,9
1,449.9862,1,3,9
1,419.9847,3,3,9
1,449.9834,1,3,9
1,519.982,2,3,9
1,449.9846,1,3,9
1,339.9938,1,3,9
1,389.9856,3,3,9
1,389.9856,3,3,9
1,379.9852,1,3,9
1,339.9871,1,3,9
1,329.9861,2,3,9
1,599.9309,1,3,9
1,389.9848,3,3,9
1,369.987,1,3,9
1,439.9841,2,3,9
1,379.9874,3,3,9
1,439.9855,2,3,9
1,400.1042,3,3,9
1,399.9855,1,3,9
1,269.9907,1,3,9
0,349.9878,3,3,9
1,429.9823,1,3,9
1,409.9851,1,3,9
1,349.9878,3,3,9
1,419.9855,1,3,9
1,369.9881,2,3,9
1,399.9849,3,3,9
1,369.985,1,3,9
1,499.9828,1,3,9
1,349.9875,1,3,9
1,379.9843,3,3,9
1,459.9828,3,3,9
1,449.9848,1,3,9
1,399.9858,1,3,9
0,389.985,1,4,9
1,460.0082,1,4,9
0,759.9714,3,4,9
1,469.9843,1,4,9
1,380.0126,3,4,9
0,639.9771,1,4,9
0,789.9716,1,4,9
1,460.0088,1,4,9
1,389.987,3,4,9
1,489.9572,3,4,9
1,549.98,1,4,9
1,399.96,1,4,9
1,690.0961,2,4,9
1,379.9854,3,4,9
0,669.9757,2,4,9
1,429.9862,1,4,9
1,479.9822,3,4,9
1,699.9764,1,4,9
0,689.974,1,4,9
1,439.9855,1,4,9
1,559.9801,3,4,9
1,399.9849,1,4,9
1,569.98,3,4,9
1,519.9828,1,4,9
1,369.9856,1,4,9
1,369.9878,2,4,9
1,389.9862,3,4,9
1,439.9847,1,4,9
1,559.9796,3,4,9
1,339.9882,2,4,9
1,579.9793,1,4,9
1,609.9784,3,4,9
0,490.0763,1,4,9
1,649.8681,1,4,9
1,419.9849,3,4,9
1,389.9848,1,4,9
0,489.9835,1,4,9
1,409.9853,1,4,9
1,450.1058,3,4,9
1,429.9837,3,4,9
1,399.8637,2,4,9
1,379.986,1,4,9
1,459.9825,1,4,9
0,359.9874,2,4,9
1,429.9806,3,4,9
1,409.9851,1,4,9
1,339.9868,3,4,9
0,719.9725,1,4,9
1,349.9872,1,4,9
1,459.9842,1,4,9
0,389.9873,3,4,9
0,489.9835,2,4,9
1,399.9855,2,4,9
1,429.9394,3,4,9
1,419.9849,1,4,9
1,449.9834,1,4,9
0,569.9786,3,4,9
1,449.9843,1,4,9
1,369.9867,3,4,9
1,529.9796,1,4,9
1,400.0115,3,5,9
1,429.9843,2,5,9
1,479.9817,1,5,9
1,439.9827,3,5,9
1,389.987,1,5,9
1,359.9627,1,5,9
1,399.986,1,5,9
1,449.8832,2,5,9
1,430.0095,3,5,9
0,429.9848,1,5,9
1,409.9848,2,5,9
0,319.9879,3,5,9
0,419.9833,1,5,9
1,629.9787,3,5,9
0,629.9759,2,5,9
1,489.9821,1,5,9
1,429.9865,1,5,9
0,419.9858,3,5,9
1,519.9826,1,5,9
1,419.9849,1,5,9
1,699.9747,3,5,9
0,489.9818,1,5,9
1,519.9817,3,5,9
1,429.9834,1,5,9
1,419.9861,1,5,9
1,359.9893,1,5,9
1,399.9852,3,5,9
1,459.9853,3,5,9
1,419.9849,1,5,9
0,769.9727,2,5,9
1,429.9843,1,5,9
1,449.9857,1,5,9
1,429.9857,3,5,9
1,439.9844,3,5,9
1,429.9843,1,5,9
1,329.988,1,5,9
0,519.9803,2,5,9
1,379.9868,3,5,9
1,339.9879,1,5,9
0,309.9872,1,5,9
1,779.9692,3,5,9
1,389.9873,2,5,9
0,399.9844,3,5,9
1,519.9809,2,5,9
1,679.975,1,5,9
1,479.982,1,5,9
0,659.9775,1,5,9
0,569.9775,3,5,9
1,399.9869,1,5,9
1,479.9836,1,5,9
0,449.9832,3,5,9
1,619.978,1,5,9
1,459.983,1,5,9
0,429.9854,3,5,9
0,469.984,1,5,9
1,579.9801,1,5,9
0,439.9844,3,5,9
0,449.9843,1,5,9
1,579.9779,1,5,9
0,559.9798,3,5,9
1,660.0024,1,6,9
1,419.9852,1,6,9
1,389.9618,3,6,9
1,849.9451,3,6,9
1,450.0086,1,6,9
0,389.987,1,6,9
0,630.003,3,6,9
1,549.9808,1,6,9
1,479.9984,1,6,9
1,439.9833,1,6,9
1,429.9843,1,6,9
1,429.9854,3,6,9
1,529.9816,1,6,9
0,369.9867,3,6,9
1,539.9809,1,6,9
1,699.9747,3,6,9
1,379.9849,1,6,9
1,429.9848,2,6,9
0,389.8649,3,6,9
1,559.979,1,6,9
1,389.987,1,6,9
1,439.9841,3,6,9
1,309.9888,2,6,9
1,449.9848,1,6,9
1,409.9865,1,6,9
1,369.9859,1,6,9
1,369.987,3,6,9
1,379.9871,3,6,9
1,459.9847,1,6,9
1,369.985,1,6,9
1,479.9845,1,6,9
1,419.9858,3,6,9
1,429.9848,1,6,9
1,459.983,3,6,9
1,399.9849,1,6,9
1,479.9822,2,6,9
1,409.9856,1,6,9
1,589.9781,3,6,9
1,699.9733,1,6,9
1,789.9727,3,6,9
1,579.9336,1,6,9
0,429.984,1,6,9
1,429.9848,1,6,9
0,559.9787,3,6,9
1,629.9781,2,6,9
0,459.9842,3,6,9
1,469.9826,1,6,9
1,399.9852,1,6,9
1,539.9801,2,6,9
0,629.9778,1,6,9
1,619.9768,3,6,9
1,579.9776,2,6,9
1,759.9723,3,6,9
1,759.9717,1,6,9
1,539.9801,1,6,9
1,569.9775,3,6,9
1,569.9775,2,6,9
0,449.9832,1,6,9
0,769.971,3,6,9
1,839.969,2,6,9
1,439.9844,1,7,9
1,659.9772,3,7,9
1,469.9829,1,7,9
1,369.9878,1,7,9
1,309.9897,1,7,9
1,369.9864,3,7,9
1,360.0126,1,7,9
1,419.9855,3,7,9
1,410.0092,1,7,9
1,360.0893,1,7,9
1,399.8609,3,7,9
1,450.0092,1,7,9
1,410.113,1,7,9
1,369.987,1,7,9
0,549.9805,3,7,9
1,409.9842,1,7,9
1,399.986,3,7,9
1,409.9845,1,7,9
1,519.9803,2,7,9
1,449.9832,3,7,9
1,459.9836,2,7,9
1,349.9886,1,7,9
1,419.9838,3,7,9
1,439.9847,1,7,9
1,449.9846,2,7,9
1,439.9841,3,7,9
1,349.9872,1,7,9
1,459.9819,1,7,9
1,399.9874,1,7,9
1,389.9881,3,7,9
1,349.9872,1,7,9
0,579.9793,1,7,9
1,619.9774,3,7,9
1,709.9743,1,7,9
1,549.9786,3,7,9
1,449.9832,1,7,9
1,389.9856,3,7,9
1,439.9839,2,7,9
1,469.9832,1,7,9
1,529.9813,1,7,9
1,429.9865,1,7,9
1,459.983,3,7,9
1,399.9838,1,7,9
1,539.9804,1,7,9
1,379.9868,3,7,9
1,539.9795,3,7,9
0,389.9853,1,7,9
0,499.9809,2,7,9
1,449.984,1,7,9
0,489.981,2,7,9
1,569.9791,3,7,9
1,409.9865,2,7,9
1,399.9849,3,7,9
1,519.9806,2,7,9
1,409.9851,1,7,9
1,559.9815,3,7,9
1,469.9838,1,7,9
1,379.986,3,7,9
1,639.9769,1,7,9
1,369.985,1,7,9
1,499.9817,3,8,9
1,430.0977,1,8,9
1,339.9887,1,8,9
1,359.9874,1,8,9
1,309.9897,1,8,9
1,429.984,3,8,9
0,309.9891,1,8,9
1,439.9852,1,8,9
0,409.961,3,8,9
1,529.9564,1,8,9
0,539.9806,3,8,9
1,389.9873,1,8,9
1,739.9714,3,8,9
1,419.9824,1,8,9
1,329.9869,1,8,9
1,379.9854,3,8,9
1,479.9825,1,8,9
1,369.987,1,8,9
1,419.9835,1,8,9
1,459.9833,3,8,9
1,629.977,2,8,9
1,509.981,3,8,9
1,369.9864,1,8,9
1,439.985,2,8,9
1,429.9862,1,8,9
1,339.9876,3,8,9
1,349.9864,2,8,9
1,379.9868,2,8,9
0,449.9829,2,8,9
1,499.982,3,8,9
1,379.986,1,8,9
1,399.9844,3,8,9
1,419.9844,1,8,9
0,399.9846,1,8,9
0,649.9804,3,8,9
0,599.9799,1,8,9
1,539.9801,3,8,9
1,739.9739,1,8,9
0,540,2,8,9
1,519.9815,2,8,9
1,529.9799,3,8,9
1,579.9782,2,8,9
1,849.9689,1,8,9
1,399.9858,3,8,9
1,509.9824,1,8,9
1,429.9854,3,8,9
1,389.9864,1,8,9
1,449.9848,1,8,9
1,749.9741,1,8,9
0,349.9875,3,8,9
1,519.9812,1,8,9
1,459.983,1,8,9
0,529.9822,3,8,9
0,509.981,1,8,9
0,619.978,1,8,9
1,619.9766,3,8,9
1,439.9841,1,8,9
1,619.9766,1,8,9
1,419.9852,3,8,9
1,349.9869,1,8,9
1,699.975,1,1,10
0,469.9566,1,1,10
1,429.9593,3,1,10
0,419.9849,1,1,10
1,539.9818,3,1,10
0,379.9866,1,1,10
1,420.0104,1,1,10
1,520.0053,1,1,10
1,410.0114,3,1,10
1,499.982,1,1,10
1,679.9766,3,1,10
0,389.9856,1,1,10
